time_s,pitch_rad,pitch_deg,pitch_rate_rad_s,command_vy,command_wz,impulse_torque_pitch,torque_ankle_L_joint,torque_ankle_R_joint
1.18,0.011675460264086723,0.668954610824585,-0.025997184216976166,0.0,0.0,0.0,0.12144805490970612,-0.06256817281246185
1.2,0.01156223751604557,0.6624674201011658,-0.013198867440223694,0.0,0.0,0.0,0.11631850898265839,-0.1347143054008484
1.22,0.011119263246655464,0.6370868682861328,-0.0021032802760601044,0.0,0.0,0.0,-0.07705923169851303,0.155162513256073
1.24,0.011285688728094101,0.646622359752655,-0.011042267084121704,0.0,0.0,0.0,-0.11625102907419205,-0.004096478223800659
1.26,0.010790969245135784,0.6182770133018494,-0.032886505126953125,0.0,0.0,0.0,0.15380766987800598,-0.19211967289447784
1.28,0.012410963885486126,0.7110958695411682,0.10442014038562775,0.0,0.0,0.0,0.16167840361595154,-0.27242255210876465
1.3,0.012416308745741844,0.7114021182060242,-0.01926085352897644,0.0,0.0,0.0,0.13343513011932373,-0.14654043316841125
1.32,0.012092815712094307,0.6928673386573792,0.0009103044867515564,0.0,0.0,0.0,0.13534343242645264,0.06788913905620575
1.34,0.012428090907633305,0.7120771408081055,-0.026959680020809174,0.0,0.0,0.0,-0.025861263275146484,0.02399999462068081
1.36,0.013844553381204605,0.7932344675064087,0.07887490093708038,0.0,0.0,0.0,-0.07182290405035019,0.1751285046339035
1.3800000000000001,0.014574640430510044,0.8350653648376465,-0.00673019140958786,0.0,0.0,0.0,-0.17344650626182556,0.20628663897514343
1.4000000000000001,0.014653629623353481,0.8395911455154419,-0.007204076275229454,0.0,0.0,0.0,-0.06507852673530579,0.12743690609931946
1.42,0.012580595910549164,0.7208150625228882,-0.11991821229457855,0.0,0.0,0.0,0.2090093344449997,-0.12318210303783417
1.44,0.012140540406107903,0.695601761341095,-0.006692185997962952,0.0,0.0,0.0,0.1625407338142395,-0.17163914442062378
1.46,0.01116944756358862,0.6399621963500977,-0.05212371051311493,0.0,0.0,0.0,0.12134253978729248,-0.11853164434432983
1.48,0.01140887476503849,0.6536803841590881,0.05626939237117767,0.0,0.0,0.0,-0.0743095725774765,-0.1271156221628189
1.5,0.011953885667026043,0.6849071979522705,0.044936928898096085,0.0,0.0,0.0,-0.060933470726013184,0.07155252248048782
1.52,0.011879459954798222,0.6806429028511047,-0.008010044693946838,0.0,0.0,0.0,-0.18639332056045532,0.11291590332984924
1.54,0.012363935820758343,0.7084013223648071,-0.03162354975938797,0.0,0.0,0.0,-0.03291264921426773,0.25017035007476807
1.56,0.011771458201110363,0.6744548678398132,-0.04765990376472473,0.0,0.0,0.0,0.14883965253829956,-0.17172487080097198
1.58,0.011613607406616211,0.6654106974601746,0.012672185897827148,0.0,0.0,0.0,0.14912766218185425,-0.22674560546875
1.6,0.011047079227864742,0.632951021194458,-0.02771284058690071,0.0,0.0,0.0,0.12992243468761444,-0.11528411507606506
1.62,0.009878374636173248,0.5659891963005066,-0.020018402487039566,0.0,0.0,0.0,-0.03077223151922226,0.03710150718688965
1.6400000000000001,0.009621486067771912,0.5512705445289612,-0.0001200065016746521,0.0,0.0,0.0,-0.11903414130210876,0.14685899019241333
