model_name,shift_set,trial_idx,command_vy,command_wz,survived,survival_steps,survival_time_s,termination_reason,rmse_vy,rmse_wz,mean_abs_pitch_deg,max_abs_pitch_deg,mean_abs_roll_deg,max_abs_roll_deg
robust,mass_plus,7.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.07351001352071762,0.49937668442726135,2.5863404273986816,4.799694061279297,4.430856227874756,7.175311088562012
robust,mass_plus,8.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.06074534356594086,0.5121277570724487,2.0870327949523926,3.611598253250122,4.499757289886475,7.693288803100586
robust,mass_plus,9.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.05997366085648537,0.5448606014251709,2.047088861465454,3.6118156909942627,4.553365707397461,6.75985860824585
robust,actuator_weak,0.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.08312340080738068,0.508455216884613,1.0729551315307617,2.3470351696014404,4.942690849304199,7.0516462326049805
robust,actuator_weak,1.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.0989958792924881,0.3885646164417267,1.4746378660202026,2.6458001136779785,5.189919948577881,7.022908687591553
robust,actuator_weak,2.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.09563123434782028,0.43291741609573364,1.3607871532440186,2.5833988189697266,5.18686580657959,7.162017822265625
robust,actuator_weak,3.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.0991755798459053,0.46077781915664673,1.5134055614471436,3.0091426372528076,5.217499256134033,7.119473934173584
robust,actuator_weak,4.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.09709452837705612,0.4431593418121338,1.617976188659668,2.744065046310425,5.168713569641113,6.667017459869385
robust,actuator_weak,5.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.09545883536338806,0.4196937084197998,1.389070749282837,3.0955007076263428,5.0709638595581055,6.519562244415283
robust,actuator_weak,6.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.09525129944086075,0.4258694052696228,1.305171012878418,2.678684711456299,5.170854091644287,7.4270453453063965
robust,actuator_weak,7.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.10044896602630615,0.4774450659751892,1.5325953960418701,2.848783254623413,5.039888381958008,7.390111923217773
robust,actuator_weak,8.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.08898499608039856,0.41697388887405396,1.4222372770309448,2.9573259353637695,5.1366119384765625,6.652099132537842
robust,actuator_weak,9.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.08860203623771667,0.40253910422325134,1.3241829872131348,2.738769769668579,5.120001316070557,6.901871681213379
