time_s,pitch_rad,pitch_deg,pitch_rate_rad_s,command_vy,command_wz,impulse_torque_pitch,torque_ankle_L_joint,torque_ankle_R_joint
0.58,-0.03766345605254173,-2.157957077026367,0.031954213976860046,0.8,0.0,0.0,-0.09761505573987961,0.030646685510873795
0.6,-0.03734475374221802,-2.1396968364715576,-0.018572211265563965,0.8,0.0,0.0,-0.05637736618518829,0.004969000816345215
0.62,-0.036986708641052246,-2.1191823482513428,0.002849772572517395,0.8,0.0,0.0,-0.07357898354530334,0.012955442070960999
0.64,-0.03802507370710373,-2.1786763668060303,-0.10209408402442932,0.8,0.0,0.0,-0.24458681046962738,0.2800478935241699
0.66,-0.03841916471719742,-2.201256036758423,-0.00808650255203247,0.8,0.0,0.0,-0.26320940256118774,0.15358451008796692
0.68,-0.0380585603415966,-2.1805949211120605,0.013235323131084442,0.8,0.0,0.0,-0.23212812840938568,0.15414440631866455
0.7000000000000001,-0.03760099038481712,-2.1543781757354736,0.00896047055721283,0.8,0.0,0.0,-0.01310344785451889,-0.050529077649116516
0.72,-0.03768158331513405,-2.1589956283569336,-0.03187280893325806,0.8,0.0,0.0,-0.12567053735256195,0.03572056069970131
0.74,-0.03857433795928955,-2.210146903991699,-0.06087225675582886,0.8,0.0,0.0,-0.23338767886161804,0.2488102912902832
0.76,-0.03730867803096771,-2.137629747390747,0.05775578320026398,0.8,0.0,0.0,-0.24281132221221924,0.15607339143753052
0.78,-0.03777267783880234,-2.164215087890625,-0.06966998428106308,0.8,0.0,0.0,-0.24897152185440063,0.22475755214691162
0.8,-0.037817467004060745,-2.166781187057495,0.02330927550792694,0.8,0.0,0.0,-0.15689446032047272,0.0003589801490306854
0.8200000000000001,-0.037455637007951736,-2.146049976348877,0.010720938444137573,0.8,0.0,0.0,-0.05277144908905029,-0.001545105129480362
0.84,-0.03724416717886925,-2.1339335441589355,-0.006459981203079224,0.8,0.0,0.0,-0.032143913209438324,0.0461527556180954
0.86,-0.03578141704201698,-2.050124168395996,0.07495293766260147,0.8,0.0,0.0,-0.06591883301734924,0.2112596482038498
0.88,-0.03585308790206909,-2.0542306900024414,-0.044182002544403076,0.8,0.0,0.0,-0.21634626388549805,0.16287380456924438
0.9,-0.035798266530036926,-2.0510895252227783,0.02630707621574402,0.8,0.0,0.0,-0.4427928626537323,0.2925594747066498
0.92,-0.035809118300676346,-2.051711320877075,-0.008017957210540771,0.8,0.0,0.0,-0.38246285915374756,0.22655490040779114
0.9400000000000001,-0.03597906604409218,-2.061448574066162,0.001387670636177063,0.8,0.0,0.0,-0.2937827408313751,0.13651154935359955
0.96,-0.03547539934515953,-2.032590627670288,-0.04215298593044281,0.8,0.0,0.0,-0.0059989625588059425,-0.20517747104167938
0.98,-0.03655743971467018,-2.0945870876312256,-0.044432058930397034,0.8,0.0,0.0,0.023432906717061996,-0.002082422375679016
1.0,-0.0359378345310688,-2.059086322784424,0.07563036680221558,0.8,0.0,0.0,0.0509876050055027,-0.08919045329093933
1.02,-0.03482748568058014,-1.995468020439148,0.0687490701675415,0.8,0.0,0.0,0.09928584843873978,0.06074753403663635
1.04,-0.03370162472128868,-1.9309608936309814,-0.011207431554794312,0.8,0.0,0.0,-0.08086001873016357,-0.23649932444095612
1.06,-0.034019339829683304,-1.949164628982544,-0.04657282680273056,0.8,0.0,0.0,-0.16808947920799255,-0.11505472660064697
1.08,-0.034436438232660294,-1.9730626344680786,-0.01886327564716339,0.8,0.0,0.0,-0.19989091157913208,-0.01997123472392559
1.1,-0.03480261564254761,-1.994042992591858,-0.009982195682823658,0.8,0.0,0.0,-0.2306259125471115,0.004555484279990196
1.12,-0.03505493327975273,-2.00849986076355,-0.00013414490967988968,0.8,0.0,0.0,-0.22163373231887817,0.004412434995174408
1.1400000000000001,-0.0359463207423687,-2.059572458267212,-0.04412012919783592,0.8,0.0,0.0,0.023864317685365677,-0.2170613408088684
1.16,-0.036404937505722046,-2.0858492851257324,-0.013273775577545166,0.8,0.0,0.0,-0.1446504145860672,-0.11320021748542786
1.18,-0.03762941434979439,-2.1560065746307373,-0.12505753338336945,0.8,0.0,0.0,-0.12112148106098175,-0.03284933418035507
1.2,-0.03876460716128349,-2.221048355102539,-0.05331525206565857,0.8,0.0,0.0,-0.42609304189682007,0.2470645308494568
1.22,-0.03872181847691536,-2.2185966968536377,-0.022423960268497467,0.8,0.0,0.0,-0.15928196907043457,-0.1927221119403839
1.24,-0.037272874265909195,-2.1355783939361572,0.08484502881765366,0.8,0.0,0.0,-0.057918623089790344,-0.21298359334468842
1.26,-0.03814899921417236,-2.185776710510254,-0.11221952736377716,0.8,0.0,0.0,-0.03594700247049332,-0.21019600331783295
1.28,-0.03853101655840874,-2.207664728164673,0.012615799903869629,0.8,0.0,0.0,-0.45284393429756165,0.28500896692276
1.3,-0.0384940505027771,-2.2055466175079346,-0.016336753964424133,0.8,0.0,0.0,-0.37012800574302673,0.17028678953647614
1.32,-0.03829712048172951,-2.194263458251953,-0.0005591437220573425,0.8,0.0,0.0,-0.14033007621765137,-0.04148731008172035
1.34,-0.03808676451444626,-2.182210922241211,0.005254346877336502,0.8,0.0,0.0,-0.00879119336605072,-0.13941606879234314
1.36,-0.03768786042928696,-2.159355401992798,0.008150935173034668,0.8,0.0,0.0,-0.13145501911640167,-0.06767744570970535
1.3800000000000001,-0.03899509087204933,-2.2342541217803955,-0.1374017745256424,0.8,0.0,0.0,-0.0460783988237381,-0.09250161051750183
1.4000000000000001,-0.03989337757229805,-2.285722255706787,-0.021359510719776154,0.8,0.0,0.0,-0.31789863109588623,0.24013924598693848
1.42,-0.040579039603471756,-2.325007677078247,-0.04342735558748245,0.8,0.0,0.0,-0.037376582622528076,-0.06936216354370117
1.44,-0.040196023881435394,-2.3030624389648438,0.016668647527694702,0.8,0.0,0.0,-0.005718879401683807,-0.31604984402656555
1.46,-0.03990215063095093,-2.286224842071533,-0.00813525915145874,0.8,0.0,0.0,-0.056063227355480194,-0.16880378127098083
1.48,-0.04013347625732422,-2.299478769302368,-0.021216437220573425,0.8,0.0,0.0,-0.323781818151474,0.12131041288375854
1.5,-0.04018967226147652,-2.3026986122131348,0.009264469146728516,0.8,0.0,0.0,-0.28074702620506287,0.18395280838012695
1.52,-0.04016173258423805,-2.301097869873047,-0.030385803431272507,0.8,0.0,0.0,-0.3356478810310364,0.042878344655036926
1.54,-0.04056329280138016,-2.3241055011749268,-0.01799856871366501,0.8,0.0,0.0,-0.1307973712682724,-0.08429920673370361
1.56,-0.0416034497320652,-2.383702039718628,-0.0854911282658577,0.8,0.0,0.0,0.00550735741853714,-0.007077962160110474
1.58,-0.041189804673194885,-2.360002040863037,0.01702645979821682,0.8,0.0,0.0,-0.08778321743011475,0.013561829924583435
1.6,-0.04144042357802391,-2.374361515045166,-0.060498327016830444,0.8,0.0,0.0,-0.14081209897994995,0.0633281022310257
1.62,-0.04229263961315155,-2.423189878463745,-0.04319027438759804,0.8,0.0,0.0,-0.3002243638038635,0.16931550204753876
1.6400000000000001,-0.04301244392991066,-2.4644315242767334,-0.032445330172777176,0.8,0.0,0.0,-0.17191237211227417,-0.024290811270475388
1.6600000000000001,-0.04283696413040161,-2.4543771743774414,0.005694586783647537,0.8,0.0,0.0,0.004504222422838211,-0.1894822120666504
1.68,-0.04296017065644264,-2.4614365100860596,-0.05666983127593994,0.8,0.0,0.0,-0.15513105690479279,0.11249494552612305
1.7,-0.04331355541944504,-2.4816839694976807,0.017124826088547707,0.8,0.0,0.0,-0.36135798692703247,0.14375872910022736
1.72,-0.04260755702853203,-2.4412331581115723,0.024914555251598358,0.8,0.0,0.0,0.02102522924542427,-0.21310961246490479
1.74,-0.04250127822160721,-2.4351439476013184,-0.06011662259697914,0.8,0.0,0.0,-0.25994956493377686,-0.07014159113168716
1.76,-0.04361492022871971,-2.498950958251953,-0.06771858036518097,0.8,0.0,0.0,-0.2524910569190979,0.15259014070034027
1.78,-0.044755466282367706,-2.5642993450164795,-0.013674852438271046,0.8,0.0,0.0,-0.04479994624853134,-0.048621051013469696
1.8,-0.044349223375320435,-2.5410232543945312,0.00023348629474639893,0.8,0.0,0.0,-0.1905651092529297,-0.07489913702011108
1.82,-0.0448908694088459,-2.5720574855804443,-0.0478355772793293,0.8,0.0,0.0,-0.20625105500221252,-0.012004690244793892
1.84,-0.04499801993370056,-2.5781967639923096,0.00571301206946373,0.8,0.0,0.0,-0.16994258761405945,-0.010039020329713821
1.86,-0.04480958729982376,-2.5674002170562744,0.0011835917830467224,0.8,0.0,0.0,-0.07973315566778183,0.03237076476216316
1.8800000000000001,-0.04273604974150658,-2.4485952854156494,0.08204303681850433,0.8,0.0,0.0,-0.10686846077442169,-0.14347198605537415
1.9000000000000001,-0.04220282658934593,-2.418043851852417,-0.007236935198307037,0.8,0.0,0.0,-0.2919262647628784,0.10368780791759491
1.92,-0.042432751506567,-2.431217670440674,0.005355387926101685,0.8,0.0,0.0,-0.2366567701101303,0.09439647197723389
1.94,-0.04218073934316635,-2.416778326034546,0.027820974588394165,0.8,0.0,0.0,-0.1611701250076294,-0.018734324723482132
1.96,-0.04176163673400879,-2.392765522003174,-0.023753691464662552,0.8,0.0,0.0,-0.20646461844444275,-0.016644390299916267
1.98,-0.04209465906023979,-2.411846399307251,-0.03272409737110138,0.8,0.0,0.0,-0.0434526652097702,-0.019700227305293083
2.0,-0.042254749685525894,-2.4210188388824463,-0.026740357279777527,0.8,0.0,0.0,-0.038751423358917236,-0.11172845959663391
2.02,-0.04082019627094269,-2.338824987411499,0.055196359753608704,0.8,0.0,0.0,0.04674607887864113,-0.33791667222976685
2.04,-0.040155187249183655,-2.30072283744812,-0.05035826563835144,0.8,0.0,0.0,-0.0966956615447998,-0.06528667360544205
2.06,-0.04045801982283592,-2.3180737495422363,-0.01633836328983307,0.8,0.0,0.0,-0.17930231988430023,0.17684423923492432
2.08,-0.04163341969251633,-2.3854193687438965,-0.049106135964393616,0.8,0.0,0.0,-0.3890174329280853,0.23623257875442505
2.1,-0.0423746295273304,-2.427887439727783,-0.03712344169616699,0.8,0.0,0.0,-0.2742390036582947,0.13654452562332153
2.12,-0.04250138998031616,-2.435150384902954,0.0069342199712991714,0.8,0.0,0.0,-0.0648033395409584,0.0015521161258220673
2.14,-0.04258685186505318,-2.440046787261963,0.00045103952288627625,0.8,0.0,0.0,0.008781295269727707,-0.20944447815418243
2.16,-0.04145026206970215,-2.374925136566162,0.02779228985309601,0.8,0.0,0.0,-0.006576560437679291,-0.15684199333190918
2.18,-0.04150737076997757,-2.378197193145752,-0.04582637548446655,0.8,0.0,0.0,-0.14498114585876465,-0.07357695698738098
2.2,-0.041122034192085266,-2.35611891746521,0.018776677548885345,0.8,0.0,0.0,-0.1395086944103241,-0.019613731652498245
2.22,-0.040429919958114624,-2.3164637088775635,-0.0002611316740512848,0.8,0.0,0.0,-0.12888219952583313,0.03482194244861603
2.24,-0.04010305553674698,-2.2977359294891357,-0.012496307492256165,0.8,0.0,0.0,-0.11996643245220184,0.039792221039533615
2.2600000000000002,-0.04118553549051285,-2.359757423400879,-0.04744011536240578,0.8,0.0,0.0,-0.061510197818279266,-0.037199944257736206
2.2800000000000002,-0.04138019308447838,-2.370910406112671,-0.004639172926545143,0.8,0.0,0.0,-0.08314204216003418,0.018792670220136642
2.3000000000000003,-0.04063238948583603,-2.328064441680908,0.018535340204834938,0.8,0.0,0.0,-0.12942719459533691,-0.006482413038611412
2.32,-0.04001176357269287,-2.2925052642822266,-0.005697280168533325,0.8,0.0,0.0,-0.25412002205848694,-0.004126735031604767
2.34,-0.04006584361195564,-2.2956037521362305,-0.015150770545005798,0.8,0.0,0.0,-0.09652852267026901,-0.017587363719940186
2.36,-0.04071365296840668,-2.3327205181121826,-0.029473887756466866,0.8,0.0,0.0,-0.11658431589603424,0.30852991342544556
2.38,-0.04046821966767311,-2.3186581134796143,0.0038566961884498596,0.8,0.0,0.0,-0.12569016218185425,0.059414248913526535
2.4,-0.03905699774622917,-2.2378010749816895,0.0552225261926651,0.8,0.0,0.0,-0.16680267453193665,0.04431644082069397
2.42,-0.038629405200481415,-2.21330189704895,-0.008493393659591675,0.8,0.0,0.0,-0.20434853434562683,0.02734428271651268
2.44,-0.03912142291665077,-2.241492509841919,-0.040535762906074524,0.8,0.0,0.0,-0.01736210286617279,0.057350557297468185
2.46,-0.038771193474531174,-2.221425771713257,0.02045130729675293,0.8,0.0,0.0,-0.09803672134876251,0.08074747025966644
2.48,-0.03730611875653267,-2.1374831199645996,0.054804250597953796,0.8,0.0,0.0,-0.10949394106864929,0.07508864998817444
2.5,-0.03630675747990608,-2.08022403717041,0.02879064530134201,0.8,0.0,0.0,-0.3625491261482239,0.1922101378440857
2.52,-0.036883395165205,-2.113262891769409,-0.04649299383163452,0.8,0.0,0.0,-0.2020597904920578,0.1909767985343933
2.54,-0.037019032984972,-2.1210343837738037,0.004620105028152466,0.8,0.0,0.0,-0.20032575726509094,0.18826791644096375
2.56,-0.03667212650179863,-2.1011581420898438,0.0036062300205230713,0.8,0.0,0.0,-0.21334849298000336,0.01180146262049675
2.58,-0.0363420769572258,-2.082247734069824,-0.01746577024459839,0.8,0.0,0.0,-0.004955455660820007,0.05584758520126343
2.6,-0.03577908128499985,-2.04999041557312,-0.004618518054485321,0.8,0.0,0.0,-0.2571544945240021,0.05512573942542076
2.62,-0.03603488951921463,-2.0646471977233887,-0.061351098120212555,0.8,0.0,0.0,-0.14267729222774506,0.06081826612353325
2.64,-0.03588886931538582,-2.0562808513641357,-0.00140300951898098,0.8,0.0,0.0,-0.1313551515340805,-0.02578766644001007
2.66,-0.03694630786776543,-2.1168675422668457,-0.0750742182135582,0.8,0.0,0.0,-0.06723158061504364,-0.08177456259727478
2.68,-0.03740295395255089,-2.143031358718872,-0.044585391879081726,0.8,0.0,0.0,-0.21314659714698792,0.06679651141166687
2.7,-0.03739647939801216,-2.14266037940979,-0.016464337706565857,0.8,0.0,0.0,-0.24401310086250305,0.15070345997810364
2.72,-0.037830550223588943,-2.1675307750701904,-0.053728193044662476,0.8,0.0,0.0,-0.28157728910446167,0.25486621260643005
2.74,-0.037375178188085556,-2.141439914703369,0.02561374008655548,0.8,0.0,0.0,-0.34394222497940063,0.14744016528129578
2.7600000000000002,-0.038045305758714676,-2.179835557937622,-0.06066587567329407,0.8,0.0,0.0,-0.13897132873535156,-0.12428496778011322
2.7800000000000002,-0.03839072585105896,-2.1996266841888428,0.0228218175470829,0.8,0.0,0.0,-0.005933582782745361,-0.4023284614086151
2.8000000000000003,-0.03800218552350998,-2.1773648262023926,0.005282498896121979,0.8,0.0,0.0,-0.05158311873674393,-0.23714745044708252
2.82,-0.03691861778497696,-2.115281105041504,0.057086486369371414,0.8,0.0,0.0,-0.0633828267455101,-0.17026767134666443
2.84,-0.03742704913020134,-2.144412040710449,-0.07990546524524689,0.8,0.0,0.0,-0.22945386171340942,0.1043572872877121
2.86,-0.0379309244453907,-2.1732819080352783,0.030427366495132446,0.8,0.0,0.0,-0.6321789622306824,0.3567582666873932
2.88,-0.036941785365343094,-2.1166083812713623,0.036645710468292236,0.8,0.0,0.0,-0.19617721438407898,0.012743953615427017
2.9,-0.035817913711071014,-2.052215337753296,0.05589061975479126,0.8,0.0,0.0,-0.07475657761096954,-0.053170762956142426
2.92,-0.036864157766103745,-2.1121606826782227,-0.13283930718898773,0.8,0.0,0.0,0.07526810467243195,-0.03674747049808502
2.94,-0.0371733233332634,-2.1298744678497314,-0.015353448688983917,0.8,0.0,0.0,-0.10781505703926086,0.07183323800563812
2.96,-0.03784434124827385,-2.168321132659912,-0.043399736285209656,0.8,0.0,0.0,-0.2892654240131378,0.0393914170563221
2.98,-0.035555727779865265,-2.0371930599212646,0.07884343713521957,0.8,0.0,0.0,-0.06178075820207596,-0.28774386644363403
3.0,-0.03578571230173111,-2.050370216369629,-0.09466241300106049,0.8,0.0,0.0,-0.2611810564994812,-0.08594126999378204
3.02,-0.03760718181729317,-2.1547327041625977,-0.08873192965984344,0.8,0.0,0.0,-0.46379363536834717,0.04358059912919998
3.04,-0.03808196261525154,-2.1819357872009277,-0.03854890167713165,0.8,0.0,0.0,-0.3156912326812744,0.12433449178934097
3.06,-0.03797364979982376,-2.175729990005493,-0.0010315626859664917,0.8,0.0,0.0,-0.2091708928346634,-0.041076887398958206
3.08,-0.03806917741894722,-2.1812031269073486,-0.02843829058110714,0.8,0.0,0.0,-0.07310384511947632,-0.1415630578994751
3.1,-0.03850895166397095,-2.2064003944396973,-0.04012409970164299,0.8,0.0,0.0,-0.11982102692127228,-0.10168067365884781
3.12,-0.038718827068805695,-2.2184255123138428,-0.033283889293670654,0.8,0.0,0.0,-0.3044230043888092,0.042814042419195175
3.14,-0.04004528000950813,-2.2944254875183105,-0.050096675753593445,0.8,0.0,0.0,-0.535051703453064,0.1635390669107437
3.16,-0.04031595215201378,-2.30993390083313,-0.01703774929046631,0.8,0.0,0.0,-0.24878475069999695,-0.021846137940883636
3.18,-0.040025047957897186,-2.2932662963867188,-0.013806449249386787,0.8,0.0,0.0,-0.1530032455921173,-0.07786722481250763
3.2,-0.04094806686043739,-2.346151351928711,-0.13521121442317963,0.8,0.0,0.0,-0.26240813732147217,-0.015086278319358826
3.22,-0.04205179214477539,-2.4093902111053467,-0.03143282234668732,0.8,0.0,0.0,-0.06882533431053162,-0.04588303714990616
3.24,-0.04057980701327324,-2.325051784515381,0.14606931805610657,0.8,0.0,0.0,0.13825368881225586,-0.1014130711555481
3.2600000000000002,-0.03995567187666893,-2.2892913818359375,-0.008190406486392021,0.8,0.0,0.0,0.09521113336086273,-0.20307624340057373
3.2800000000000002,-0.041409339755773544,-2.3725805282592773,-0.08623279631137848,0.8,0.0,0.0,-0.3829070031642914,0.25529855489730835
3.3000000000000003,-0.04276887699961662,-2.4504761695861816,-0.03207114338874817,0.8,0.0,0.0,-0.476437509059906,0.29921185970306396
3.3200000000000003,-0.04242023825645447,-2.4305007457733154,0.0336935818195343,0.8,0.0,0.0,-0.17784230411052704,-0.07386401295661926
3.34,-0.041883375495672226,-2.399740695953369,0.004798173904418945,0.8,0.0,0.0,-0.04748711735010147,-0.03339026868343353
3.36,-0.04340660199522972,-2.4870150089263916,-0.12122593820095062,0.8,0.0,0.0,-0.11698111891746521,-0.028178434818983078
3.38,-0.0443609245121479,-2.541693687438965,-0.008631899952888489,0.8,0.0,0.0,-0.14153268933296204,0.07686367630958557
3.4,-0.043617624789476395,-2.499105930328369,0.06083047389984131,0.8,0.0,0.0,-0.05473879352211952,-0.0035107284784317017
3.42,-0.042331498116254807,-2.4254162311553955,0.059725321829319,0.8,0.0,0.0,-0.008985433727502823,-0.006416410207748413
3.44,-0.04310112074017525,-2.4695122241973877,-0.13884341716766357,0.8,0.0,0.0,0.07811135053634644,-0.20778536796569824
3.46,-0.045008234679698944,-2.578781843185425,-0.07206685096025467,0.8,0.0,0.0,-0.1791524887084961,0.13675063848495483
3.48,-0.04558469355106354,-2.6118106842041016,-0.002140909433364868,0.8,0.0,0.0,-0.3630138337612152,0.2701476812362671
3.5,-0.04539663717150688,-2.6010358333587646,-0.00601346418261528,0.8,0.0,0.0,-0.1606663018465042,-0.0030711106956005096
3.52,-0.04531196132302284,-2.596184253692627,0.006361261010169983,0.8,0.0,0.0,-0.19133368134498596,0.0011050663888454437
3.54,-0.04694949835538864,-2.6900081634521484,-0.14747917652130127,0.8,0.0,0.0,-0.043593890964984894,0.00888645276427269
3.56,-0.04792565107345581,-2.7459375858306885,-0.01880120486021042,0.8,0.0,0.0,0.06276379525661469,-0.10367108136415482
3.58,-0.04746021330356598,-2.7192699909210205,0.03855668008327484,0.8,0.0,0.0,-0.036731746047735214,-0.12180912494659424
3.6,-0.04815417155623436,-2.759030818939209,-0.0646631047129631,0.8,0.0,0.0,-0.09599118679761887,0.028584245592355728
3.62,-0.04940783232450485,-2.8308603763580322,-0.021570071578025818,0.8,0.0,0.0,-0.34248286485671997,0.21220901608467102
3.64,-0.04987553879618645,-2.8576579093933105,-0.017308808863162994,0.8,0.0,0.0,-0.24334532022476196,0.16836683452129364
3.66,-0.04896550998091698,-2.8055171966552734,0.07302410900592804,0.8,0.0,0.0,-0.08879142999649048,0.018944643437862396
3.68,-0.04797855392098427,-2.7489686012268066,-0.000789150595664978,0.8,0.0,0.0,-0.07467108219861984,0.002880530431866646
3.7,-0.04736950993537903,-2.7140729427337646,0.00850522518157959,0.8,0.0,0.0,-0.14002181589603424,-0.08985251933336258
3.72,-0.04685070738196373,-2.6843478679656982,0.026026777923107147,0.8,0.0,0.0,-0.1180502399802208,0.11033177375793457
3.74,-0.04646214097738266,-2.6620845794677734,0.01940244995057583,0.8,0.0,0.0,-0.19637954235076904,0.1734573245048523
3.7600000000000002,-0.0460907481610775,-2.64080548286438,0.011472538113594055,0.8,0.0,0.0,-0.23036804795265198,0.1590685099363327
3.7800000000000002,-0.04448745399713516,-2.548943281173706,0.10553629696369171,0.8,0.0,0.0,-0.1374373435974121,0.018128763884305954
3.8000000000000003,-0.04685981199145317,-2.6848695278167725,0.013675093650817871,0.8,0.0,0.0,-0.02464498206973076,-0.07987382262945175
3.8200000000000003,-0.04187706857919693,-2.399379253387451,0.19323593378067017,0.8,0.0,0.0,0.544255256652832,-0.6423047780990601
3.84,-0.0385439433157444,-2.2084052562713623,0.0585368275642395,0.8,0.0,0.0,0.3355143666267395,-0.3925883173942566
3.86,-0.036157622933387756,-2.07167911529541,0.07482951879501343,0.8,0.0,0.0,0.09687113761901855,0.15833699703216553
3.88,-0.03729991987347603,-2.1371281147003174,-0.11569899320602417,0.8,0.0,0.0,0.062268875539302826,-0.10985498875379562
3.9,-0.03497595340013504,-2.003974437713623,0.19769664108753204,0.8,0.0,0.0,-0.13637138903141022,-0.06386280059814453
3.92,-0.034804582595825195,-1.994155764579773,-0.05253370851278305,0.8,0.0,0.0,-0.2901366651058197,0.1513768434524536
3.94,-0.036140162497758865,-2.0706787109375,-0.04353797435760498,0.8,0.0,0.0,-0.5395347476005554,0.4221280813217163
3.96,-0.037812739610672,-2.1665103435516357,-0.11842989921569824,0.8,0.0,0.0,-0.62641841173172,0.6644116640090942
3.98,-0.040330592542886734,-2.310772657394409,0.009522557258605957,0.8,0.0,0.0,-0.9873594045639038,0.9966325163841248
4.0,0.07748652994632721,4.439651012420654,0.08435525000095367,0.8,0.0,45.0,-0.8752087950706482,0.9278692007064819
4.0200000000000005,-0.04246312007308006,-2.432957649230957,0.03412769362330437,0.8,0.0,45.0,4.848779201507568,-3.935062885284424
4.04,0.027402861043810844,1.570068359375,-0.16713319718837738,0.8,0.0,45.0,0.38881075382232666,1.4787079095840454
4.0600000000000005,0.019464828073978424,1.1152524948120117,0.029087845236063004,0.8,0.0,45.0,5.544040203094482,-5.594148635864258
4.08,0.04155885428190231,2.3811469078063965,-0.1383945494890213,0.8,0.0,45.0,1.0079270601272583,-2.74845814704895
4.1,-0.08447723835706711,-4.840189456939697,0.04210636019706726,0.8,0.0,45.0,6.742847442626953,-5.537160873413086
4.12,-0.08268244564533234,-4.7373552322387695,-0.1096859946846962,0.8,0.0,45.0,4.93687105178833,-5.564205169677734
4.14,-0.040291957557201385,-2.3085591793060303,0.05580984055995941,0.8,0.0,45.0,3.13083553314209,-7.6284565925598145
4.16,-0.059646036475896835,-3.417466163635254,-0.742874026298523,0.8,0.0,0.0,0.48377302289009094,-1.041259527206421
4.18,-0.0363900400698185,-2.084995746612549,0.3742671012878418,0.8,0.0,0.0,4.185031414031982,-6.526047229766846
4.2,-0.004888786002993584,-0.2801068127155304,-0.2512645721435547,0.8,0.0,0.0,6.629281044006348,-9.765089988708496
4.22,0.0071118054911494255,0.4074764549732208,-0.9529857635498047,0.8,0.0,0.0,6.899632453918457,-8.080955505371094
4.24,0.018673716112971306,1.0699251890182495,-0.1829395294189453,0.8,0.0,0.0,5.9597930908203125,-9.813760757446289
