model_name,shift_set,trial_idx,command_vy,command_wz,survived,survival_steps,survival_time_s,termination_reason,rmse_vy,rmse_wz,mean_abs_pitch_deg,max_abs_pitch_deg,mean_abs_roll_deg,max_abs_roll_deg
robust,mass_plus,7.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.18902809917926788,0.4573545753955841,4.136198043823242,11.077271461486816,1.9774311780929565,4.5553693771362305
robust,mass_plus,8.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.12673357129096985,0.5227484107017517,3.4902563095092773,8.084929466247559,1.8355647325515747,4.562765121459961
robust,mass_plus,9.0,-0.6,0.0,1.0,100.0,2.0,time_window_complete,0.023578137159347534,0.5786686539649963,1.1417489051818848,2.730156183242798,2.0704402923583984,4.395346641540527
robust,actuator_weak,0.0,-0.6,0.0,0.0,7.0,0.14,joint_vel_limit,0.24108204245567322,1.7347157001495361,1.446836233139038,4.412985801696777,1.535007119178772,4.752782344818115
robust,actuator_weak,1.0,-0.6,0.0,0.0,21.0,0.42,joint_vel_limit,0.213598370552063,0.4583362638950348,3.212803363800049,5.692089080810547,1.252811312675476,5.399462699890137
robust,actuator_weak,2.0,-0.6,0.0,0.0,20.0,0.4,joint_vel_limit,0.20800752937793732,1.8501214981079102,3.5536372661590576,5.60098123550415,1.125303030014038,2.755493402481079
robust,actuator_weak,3.0,-0.6,0.0,0.0,20.0,0.4,joint_vel_limit,0.2682565450668335,2.387111186981201,7.396086692810059,9.47212028503418,1.8299449682235718,4.200484275817871
robust,actuator_weak,4.0,-0.6,0.0,0.0,18.0,0.36,joint_vel_limit,0.24078167974948883,2.5482125282287598,7.654150009155273,10.18407154083252,3.8124208450317383,7.614109516143799
robust,actuator_weak,5.0,-0.6,0.0,0.0,15.0,0.3,joint_vel_limit,0.34333616495132446,0.6449217796325684,8.232926368713379,11.166548728942871,2.558677911758423,4.592262268066406
robust,actuator_weak,6.0,-0.6,0.0,0.0,10.0,0.2,joint_vel_limit,0.2625940144062042,2.195791482925415,5.365839958190918,8.22431468963623,2.146768569946289,3.805143356323242
robust,actuator_weak,7.0,-0.6,0.0,0.0,20.0,0.4,joint_vel_limit,0.20165888965129852,1.9765846729278564,3.6844475269317627,5.002572536468506,1.3909735679626465,4.29760217666626
robust,actuator_weak,8.0,-0.6,0.0,0.0,15.0,0.3,joint_vel_limit,0.18612903356552124,4.328756809234619,5.76739501953125,10.1094388961792,2.0587217807769775,4.440468788146973
robust,actuator_weak,9.0,-0.6,0.0,0.0,31.0,0.62,joint_vel_limit,0.35241594910621643,1.0038914680480957,5.462736129760742,8.633917808532715,1.3771100044250488,3.2861480712890625
